diagram_id,unit_filename,local_order,alt_text_id,provenance
"chapter6-unit-082-d005","chapter6-unit-082.tex",5,"Diagram kategori: \cup: C^{p_1}(G, M_1) \otimes C^{p_2}(G, M_2) → C^{p_1 + p_2}(G, M_1 \otimes M_2); f_1 \otimes f_2 → f_1(g_1, \ldots, g_{p_1}) \otimes (g_1 \cdots g_{p_1} f_2(g_{p_1 + 1},….","id-ID/chapter6-unit-082.tex:336; tikzcd mandiri"
"chapter6-unit-082-d006","chapter6-unit-082.tex",6,"Diagram kategori: \Delta_n: \mathsf{L}_n → \bigoplus_{p=0}^n \mathsf{L}_p \otimes \mathsf{L}_{n-p}; (g_0, \ldots, g_n) → \left( (-1)^{p(n-p)} (g_0, \ldots, g_p) \otimes (g_p, \ldots, g_n) \rig….","id-ID/chapter6-unit-082.tex:420; tikzcd mandiri"
"chapter6-unit-082-d007","chapter6-unit-082.tex",7,"Diagram komutatif: \mathsf{L} → \mathsf{L} \otimes \mathsf{L} (\Delta); \mathsf{L} → \Bbbk (\epsilon); \mathsf{L} \otimes \mathsf{L} → \Bbbk \otimes \Bbbk . (\epsilon \otimes \epsilon); \Bbbk → \Bbbk \otimes \Bbbk . (\sim).","id-ID/chapter6-unit-082.tex:426; tikzcd mandiri"
"chapter6-unit-082-d008","chapter6-unit-082.tex",8,"Diagram kategori: \mathsf{L} → \mathsf{L} \otimes \mathsf{L} (\Delta); \mathsf{L} \otimes \mathsf{L} → X_1 \otimes X_2. (\alpha \otimes \beta); \mathsf{L} \otimesL \mathsf{L} → \mathsf{L} \otimes \mathsf{L}.","id-ID/chapter6-unit-082.tex:477; tikzcd mandiri"
"chapter6-unit-082-d009","chapter6-unit-082.tex",9,"Diagram komutatif: C(G, M_1) \otimes C(G, M_2) → C(G, M_1 \otimes M_2) (\cup); C(G, M_1) \otimes C(G, M_2) → C(H, N_1) \otimes C(H, N_2); C(G, M_1 \otimes M_2) → C(H, N_1 \otimes N_2); C(H, N_1) \otimes C(H, N_2) → C(H, N_1 \otimes N_2) (\cup).","id-ID/chapter6-unit-082.tex:603; tikzcd mandiri"
"chapter6-unit-082-d010","chapter6-unit-082.tex",10,"Diagram kategori: a → a''; a → da (d); a' → da.","id-ID/chapter6-unit-082.tex:641; tikzcd mandiri"
"chapter6-unit-082-d011","chapter6-unit-082.tex",11,"Diagram kategori: a \cup b → a'' \cup b; a \cup b → da \cup b (d); a' \cup b → da \cup b.","id-ID/chapter6-unit-082.tex:649; tikzcd mandiri"
"chapter6-unit-082-d012","chapter6-unit-082.tex",12,"Diagram komutatif: M_1^G \otimes M_2^H → M_1^G \otimes M_2^G (\identity \otimes \nu^{G|H}); M_1^G \otimes M_2^H → M_1^H \otimes M_2^H; M_1^G \otimes M_2^G → (M_1 \otimes M_2)^G . (\text{langsung); M_1^H \otimes M_2^H → (M_1 \otimes M_2)^H (\text{langsung); (M_1 \otimes M_2)^H → (M_1 \otimes M_2)^G…","id-ID/chapter6-unit-082.tex:683; tikzcd mandiri"
"chapter6-unit-082-d013","chapter6-unit-082.tex",13,"Diagram komutatif: \Hm^n(C_m, A) → \Hm^{n+1}(C_m, \mathfrak{I} \otimes A) (\text{homomorfisme penghubung); \Hm^{n+1}(C_m, \mathfrak{I} \otimes A) → \Hm^{n+2}(C_m, A). (\text{homomorfisme penghubung); \Hm^n(C_m, A) → \Hm^n(C_m, A) (\tilde{t} \cup (\cdot)); \Hm^n(C_m, A) → \Hm^{n+1}(C_m, \mathfrak{I}…","id-ID/chapter6-unit-082.tex:761; tikzcd mandiri"
"chapter6-unit-083-d001","chapter6-unit-083.tex",1,"Diagram komutatif: 0 → M'; M' → L'; M' → M; M → L; M → M''; M'' → L''; M'' → 0; 0 → L'; serta 3 panah lain.","id-ID/chapter6-unit-083.tex:78; tikzcd mandiri"
"chapter6-unit-083-d002","chapter6-unit-083.tex",2,"Diagram eksak: \cdots → \Hm_1(G, M''); \Hm_1(G, M'') → \Hm_0(G, M'); \Hm_1(G, M'') → 0; \Hm_0(G, M') → \Hm_0(G, M); \Hm_0(G, M') → \Hm^0(G, M') (N_1); \Hm_0(G, M) → \Hm_0(G, M''); \Hm_0(G, M) → \Hm^0(G, M) (N_2); \Hm_0(G, M'') → 0; serta 7 panah lain.","id-ID/chapter6-unit-083.tex:88; tikzcd mandiri"
"chapter6-unit-083-d003","chapter6-unit-083.tex",3,"Diagram eksak: \Ker(N_1) → \Ker(N_2); \Ker(N_2) → \Ker(N_3); \Ker(N_3) → \Coker(N_1) (\delta^{-1}); \Coker(N_1) → \Coker(N_2); \Coker(N_2) → \Coker(N_3); \TaHm^{-1}(G, M') → \Ker(N_1); \TaHm^{-1}(G, M) → \Ker(N_2); \TaHm^{-1}(G, M'') → \Ker(N_3); serta 3 panah lain.","id-ID/chapter6-unit-083.tex:102; tikzcd mandiri"
"chapter6-unit-083-d004","chapter6-unit-083.tex",4,"Diagram komutatif: \Ind^G_H(N)_G → \Ind^G_H(N)^G (\nu^G); \Ind^G_H(N)^G → N^H (\sim); N_H → \Ind^G_H(N)_G (\sim); N_H → N^H (\nu^H).","id-ID/chapter6-unit-083.tex:139; tikzcd mandiri"
"chapter6-unit-083-d005","chapter6-unit-083.tex",5,"Diagram kategori: \cdots → 0; 0 → 0; 0 → I^{0, G}; I^{0, G} → I^{1, G}; I^{1, G} → I^{2, G}; I^{2, G} → \cdots; \cdots → P_{2, G}; P_{2, G} → P_{1, G}; serta 8 panah lain.","id-ID/chapter6-unit-083.tex:240; tikzcd mandiri"
"chapter6-unit-083-d006","chapter6-unit-083.tex",6,"Diagram eksak: \TaHm^{\text{genap}}(C_m, A') → \TaHm^{\text{genap}}(C_m, A) (f_1); \TaHm^{\text{genap}}(C_m, A) → \TaHm^{\text{genap}}(C_m, A'') . (f_2); \Hm^{\text{ganjil}}(C_m, A'') → \TaHm^{\text{genap}}(C_m, A') (f_6); \TaHm^{\text{genap}}(C_m, A'') . → \TaHm^{\text{ganjil}}(C_m, A') (f_3); \Ta…","id-ID/chapter6-unit-083.tex:313; tikzcd mandiri"
"chapter6-unit-083-d007","chapter6-unit-083.tex",7,"Diagram TikZ dengan label atau simpul n_1 n_2, n_6 n_1, n_5 n_6, n_4 n_5, n_3 n_4, n_2 n_3, $n_1 n_2$, $n_6 n_1$, $n_5 n_6$, $n_4 n_5$, serta 2 label lain. Konteks: sukunya berturut-turut adalah","id-ID/chapter6-unit-083.tex:363; tikzpicture mandiri"
"chapter6-unit-084-d001","chapter6-unit-084.tex",1,"Diagram kategori: \mathrm{Infl}^G_{G/K}:G/K\dcate{Mod} → G\dcate{Mod}^\infty:(\cdot)^K; G\dcate{Mod}^\infty:(\cdot)^K → \mathrm{Infl}^G_{G/K}:G/K\dcate{Mod}; \Hom_G(\mathrm{Infl}^G_{G/K}(M'),M) → \Hom_{G/K}(M',M^K)..","id-ID/chapter6-unit-084.tex:134; tikzcd mandiri"
"chapter6-unit-085-d001","chapter6-unit-085.tex",1,"Diagram kategori: \Ind^G_H(N) ⇒ \{\text{pemetaan kontinu }H\backslash G\to N\} (\sim); f → {[x\mapsto f(s(x))]}; f' → {[hs(x)\mapsto hf'(x)]}.","id-ID/chapter6-unit-085.tex:244; tikzcd mandiri"
"chapter6-unit-086-d001","chapter6-unit-086.tex",1,"Diagram eksak: 1 → \Hm^0(G, A); \Hm^0(G, A) → \Hm^0(G, B) (\Hm^0(u)); \Hm^0(G, B) → \Hm^0(G, C) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshif… (\Hm^0(v)); \Hm^0(G, C) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshif… → \Hm^1(G, A) (\delta^0); \Hm^1(G, A) → \Hm^1(G, B). (\Hm…","id-ID/chapter6-unit-086.tex:321; tikzcd mandiri"
"chapter6-unit-086-d002","chapter6-unit-086.tex",2,"Diagram kategori: 1 → \Hm^0(G, A); \Hm^0(G, A) → \Hm^0(G, B) (\Hm^0(u)); \Hm^0(G, B) → \Hm^0(G, C) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshif… (\Hm^0(v)); \Hm^0(G, C) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshif… → \Hm^1(G, A) (\delta^0); \Hm^1(G, A) → \Hm^1(G, B) (\…","id-ID/chapter6-unit-086.tex:335; tikzcd mandiri"
"chapter6-unit-086-d003","chapter6-unit-086.tex",3,"Diagram eksak: 1 → \Hm^0(G, A); \Hm^0(G, A) → \Hm^0(G, B) (\Hm^0(u)); \Hm^0(G, B) → \Hm^0(G, C) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshif… (\Hm^0(v)); \Hm^0(G, C) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshif… → \Hm^1(G, A) (\delta^0); \Hm^1(G, A) → \Hm^1(G, B) (\Hm^…","id-ID/chapter6-unit-086.tex:348; tikzcd mandiri"
"chapter6-unit-087-d001","chapter6-unit-087.tex",1,"Diagram kategori: 0 → M; M → I^0; M → M (m_t); I^0 → I^1; I^0 → I^0 (m_t); I^1 → \cdots; I^1 → I^1 (m_t); I^1 → \cdots..","id-ID/chapter6-unit-087.tex:20; tikzcd mandiri"
"chapter6-unit-087-d002","chapter6-unit-087.tex",2,"Diagram komutatif: \Hm^1(G,{}^cA) → \Hm^1(G,{}^cB); \Hm^1(G,{}^cA) → \Hm^1(G,A) ({\bm\nu}_c); \Hm^1(G,{}^cB) → \Hm^1(G,B). (\bm{\nu}_c); \Hm^1(G,A) → \Hm^1(G,B)..","id-ID/chapter6-unit-087.tex:452; tikzcd mandiri"
"chapter7-unit-088-d001","chapter7-unit-088.tex",1,"Diagram kategori: F: \mathcal{C} → \mathcal{D}: G .; \mathcal{D}: G . → F: \mathcal{C}.","id-ID/chapter7-unit-088.tex:92; tikzcd mandiri"
"chapter7-unit-088-d002","chapter7-unit-088.tex",2,"Diagram komutatif: \munit \otimes A → A \otimes A (\eta \otimes \identity); \munit \otimes A → A (\sim); A \otimes A → A (\mu); A \otimes \munit → A \otimes A (\identity \otimes \eta); A \otimes \munit → A (\sim).","id-ID/chapter7-unit-088.tex:253; tikzcd mandiri"
"chapter7-unit-088-d003","chapter7-unit-088.tex",3,"Diagram kategori: (A \otimes A) \otimes A → A \otimes (A \otimes A) (a(A, A, A)); (A \otimes A) \otimes A → A \otimes A (\mu \otimes \identity); A \otimes (A \otimes A) → A \otimes A . (\identity \otimes \mu); A \otimes A → A (\mu); A \otimes A . → A (\mu).","id-ID/chapter7-unit-088.tex:257; tikzcd mandiri"
"chapter7-unit-088-d004","chapter7-unit-088.tex",4,"Diagram komutatif: \munit → A (\eta); \munit → A' (\eta'); A → A' (\phi).","id-ID/chapter7-unit-088.tex:269; tikzcd mandiri"
"chapter7-unit-088-d005","chapter7-unit-088.tex",5,"Diagram komutatif: A \otimes A → A (\mu); A \otimes A → A' \otimes A' (\phi \otimes \phi); A' \otimes A' → A' . (\mu'); A → A' . (\phi).","id-ID/chapter7-unit-088.tex:272; tikzcd mandiri"
"chapter7-unit-088-d006","chapter7-unit-088.tex",6,"Diagram komutatif: \munit \otimes M → A \otimes M (\eta \otimes \identity); \munit \otimes M → M (\sim); A \otimes M → M (\mu_M).","id-ID/chapter7-unit-088.tex:296; tikzcd mandiri"
"chapter7-unit-088-d007","chapter7-unit-088.tex",7,"Diagram komutatif: (A \otimes A) \otimes M → A \otimes (A \otimes M) (a(A, A, M)); (A \otimes A) \otimes M → A \otimes M (\mu_M \otimes \identity); A \otimes (A \otimes M) → A \otimes M . (\identity \otimes \mu_M); A \otimes M → M (\mu_M); A \otimes M . → M (\mu_M).","id-ID/chapter7-unit-088.tex:299; tikzcd mandiri"
"chapter7-unit-088-d008","chapter7-unit-088.tex",8,"Diagram komutatif: A \otimes M → M (\mu_M); A \otimes M → A \otimes M' (\identity \otimes \psi); A \otimes M' → M' . (\mu_{M'}); M → M' . (\psi).","id-ID/chapter7-unit-088.tex:309; tikzcd mandiri"
"chapter7-unit-088-d009","chapter7-unit-088.tex",9,"Diagram komutatif: (A \otimes M) \otimes B → A \otimes (M \otimes B) (a(A, M, B)); (A \otimes M) \otimes B → M \otimes B (\mu_M^A \otimes \identity); A \otimes (M \otimes B) → A \otimes M (\identity \otimes \mu_M^B); M \otimes B → M (\mu_M^B); A \otimes M → M (\mu_M^A).","id-ID/chapter7-unit-088.tex:318; tikzcd mandiri"
"chapter7-unit-088-d010","chapter7-unit-088.tex",10,"Diagram kategori: A \otimes A → A (\mu_A); A \otimes A → A \otimes A . (c(A, A)); A \otimes A . → A (\mu_A).","id-ID/chapter7-unit-088.tex:379; tikzcd mandiri"
"chapter7-unit-088-d011","chapter7-unit-088.tex",11,"Diagram TikZ dengan label atau simpul (braid-1-s)!0.5!(braid-1-e), A, B, (braid-1-e)!0.5!(braid-3-e), (MA) + (0, -2em), \mu_A, (braid-2-e)!0.5!(braid-4-e), (MB) + (0, -2em), \mu_B, $A$, serta 3 label lain; 4 untai, sisi, atau panah digambar menurut komposisi. Konteks: diagram anyaman, komposisi ini…","id-ID/chapter7-unit-088.tex:408; tikzpicture mandiri"
"chapter7-unit-088-d012","chapter7-unit-088.tex",12,"Diagram komutatif: \munit \otimes \munit → \munit (\iota); \munit \otimes \munit → A \otimes A (\eta_A \otimes \eta_A); A \otimes A → A (\mu_A); \munit → A (\eta_A).","id-ID/chapter7-unit-088.tex:477; tikzcd mandiri"
"chapter7-unit-088-d013","chapter7-unit-088.tex",13,"Diagram komutatif: (A \otimes A) \otimes (A \otimes A) → A \otimes A (\mu_A \otimes \mu_A); (A \otimes A) \otimes (A \otimes A) → A \otimes A (\mu_{A \otimes A}); A \otimes A → A (\mu_A).","id-ID/chapter7-unit-088.tex:485; tikzcd mandiri"
"chapter7-unit-088-d014","chapter7-unit-088.tex",14,"Diagram TikZ; 1 untai, sisi, atau panah digambar menurut komposisi. Konteks: asosiativitas $\mu_A$, komposisi dalam diagram sepanjang","id-ID/chapter7-unit-088.tex:493; tikzpicture mandiri"
"chapter7-unit-088-d015","chapter7-unit-088.tex",15,"Diagram TikZ; 1 untai, sisi, atau panah digambar menurut komposisi. Konteks: menunjukkan bahwa komposisi dalam diagram sepanjang","id-ID/chapter7-unit-088.tex:502; tikzpicture mandiri"
"chapter7-unit-088-d016","chapter7-unit-088.tex",16,"Diagram kategori: A \otimes (A \otimes A) \otimes A → A \otimes A \otimes A (\identity \otimes f \otimes \identity); A \otimes A \otimes A → A . (\text{perkalian}); A \otimes A → A \otimes (A \otimes A) \otimes A (\eta_A \otimes \identity \otimes \eta_A); A \otimes A → A (f); A → A . (\identity); A…","id-ID/chapter7-unit-088.tex:516; tikzcd mandiri"
"chapter7-unit-088-d017","chapter7-unit-088.tex",17,"Diagram kategori: \munit \otimes \munit → \munit (\sim); \munit \otimes \munit → \munit \otimes \munit (c(\munit, \munit)); \munit \otimes \munit → A \otimes B (\eta_A \otimes \eta_B); A \otimes B → B \otimes A (c(A, B)); \munit \otimes \munit → B \otimes A (\eta_B \otimes \eta_A).","id-ID/chapter7-unit-088.tex:537; tikzcd mandiri"
"chapter7-unit-088-d018","chapter7-unit-088.tex",18,"Diagram kategori: \text{kategori monoidal} → \text{kategori} (\cate{Alg}); \text{kategori monoidal beranyam} → \text{kategori monoidal} (\cate{Alg}); \text{kategori monoidal beranyam} → \text{kategori} (\cate{CAlg}); \text{kategori monoidal simetris} → \text{kategori monoidal simetris} (\cate{Alg},…","id-ID/chapter7-unit-088.tex:583; tikzcd mandiri"
"chapter7-unit-088-d019","chapter7-unit-088.tex",19,"Diagram kategori: F(X) \otimes F(Y) → F(X \otimes Y) (\xi_F(X, Y)); F(X) \otimes F(Y) → F(Y) \otimes F(X) (c'(FX, FY)); F(X \otimes Y) → F(Y \otimes X) . (Fc(X, Y)); F(Y) \otimes F(X) → F(Y \otimes X) . (\xi_F(Y, X)).","id-ID/chapter7-unit-088.tex:756; tikzcd mandiri"
"chapter7-unit-088-d020","chapter7-unit-088.tex",20,"Diagram komutatif: F(X) \otimes F(Y) → F(X \otimes Y) (\xi_F(X, Y)); F(X) \otimes F(Y) → G(X) \otimes G(Y) (\theta_X \otimes \theta_Y); F(X \otimes Y) → G(X \otimes Y) (\theta_{X \otimes Y}); G(X) \otimes G(Y) → G(X \otimes Y) (\xi_G(X, Y)).","id-ID/chapter7-unit-088.tex:773; tikzcd mandiri"
"chapter7-unit-088-d021","chapter7-unit-088.tex",21,"Diagram komutatif: \munit_{\mathcal{V}'} → F(\munit_{\mathcal{V}}) (\varphi_F); \munit_{\mathcal{V}'} → G(\munit_{\mathcal{V}}) . (\varphi_G); F(\munit_{\mathcal{V}}) → G(\munit_{\mathcal{V}}) . (\theta_{\munit_{\mathcal{V}}}).","id-ID/chapter7-unit-088.tex:776; tikzcd mandiri"
"chapter7-unit-089-d001","chapter7-unit-089.tex",1,"Diagram komutatif: \Hom_{\mathcal{C}}^\bullet(Y, Z) \otimes \Hom_{\mathcal{C}}^\bullet(X,… → \Hom_{\mathcal{C}}^\bullet(X, Z); \Hom_{\mathcal{C}}^\bullet(Y, Z) \otimes \Hom_{\mathcal{C}}^\bullet(X,… → \Hom_{\mathcal{D}}^\bullet(FY, FZ) \otimes \Hom_{\mathcal{D}}^\bullet(F…; \Hom_{\mathcal{C}}^\bull…","id-ID/chapter7-unit-089.tex:320; tikzcd mandiri"
"chapter7-unit-089-d002","chapter7-unit-089.tex",2,"Diagram kategori: \Bbbk → \Hom_{\mathcal{C}}^\bullet(X, X); \Bbbk → \Hom_{\mathcal{D}}^\bullet(FX, FX); \Hom_{\mathcal{C}}^\bullet(X, X) → \Hom_{\mathcal{D}}^\bullet(FX, FX).","id-ID/chapter7-unit-089.tex:324; tikzcd mandiri"
"chapter7-unit-090-d001","chapter7-unit-090.tex",1,"Diagram komutatif: \Hom(F' X, Y) → \Hom(X, G'Y) (\sim); \Hom(F' X, Y) → \Hom(FX, Y) ((\varphi_X)^*); \Hom(X, G'Y) → \Hom(X, GY) ((\psi_Y)_*); \Hom(FX, Y) → \Hom(X, GY) (\sim).","id-ID/chapter7-unit-090.tex:73; tikzcd mandiri"
"chapter7-unit-090-d002","chapter7-unit-090.tex",2,"Diagram kategori: \mathrm{ev}_{X, Y}: \Hom^n(X, Y) \dotimes{\Bbbk} X^m → Y^{n+m}; f \otimes x → f(x); \mathrm{coev}_{X, Y}: X^n → \Hom^n(Y, X \otimes Y); x → {[y \mapsto x \otimes y]}..","id-ID/chapter7-unit-090.tex:239; tikzcd mandiri"
"chapter7-unit-091-d001","chapter7-unit-091.tex",1,"Diagram kategori: \left( \Hom_{\mathcal{C}_1}^\bullet(Y, Z) \otimes \Hom_{\mathcal{C}_2}^… → \left( \Hom_{\mathcal{C}_1}^\bullet(Y, Z) \otimes \Hom_{\mathcal{C}_1}^… (\sim); \left( \Hom_{\mathcal{C}_1}^\bullet(Y, Z) \otimes \Hom_{\mathcal{C}_1}^… → \Hom_{\mathcal{C}_1}^\bullet(X, Z) \otimes \Hom_{\…","id-ID/chapter7-unit-091.tex:42; tikzcd mandiri"
"chapter7-unit-091-d002","chapter7-unit-091.tex",2,"Diagram kategori: FX → GX (\phi_X); FX → FY (Ff); GX → GY (Gf); FY → GY (\phi_Y).","id-ID/chapter7-unit-091.tex:105; tikzcd mandiri"
"chapter7-unit-091-d003","chapter7-unit-091.tex",3,"Diagram kategori: \mathcal{C} → \mathcal{D} (F); \mathcal{C} → \mathcal{D} (G); \mathcal{C} → \mathcal{D}; \mathcal{D} ⇒ \mathcal{D} (\phi); \mathcal{D} ⇒ \mathcal{D} (\psi).","id-ID/chapter7-unit-091.tex:171; tikzcd mandiri"
"chapter7-unit-091-d004","chapter7-unit-091.tex",4,"Diagram kategori: \mathcal{C} → \mathcal{D} . (F); \mathcal{C} → \mathcal{D} .; \mathcal{D} . ⇒ \mathcal{D} . (\psi \phi).","id-ID/chapter7-unit-091.tex:177; tikzcd mandiri"
"chapter7-unit-091-d005","chapter7-unit-091.tex",5,"Diagram kategori: \iHom^\bullet(G_1, G_2) \otimes \iHom^\bullet(F_1, F_2) → \iHom^\bullet(G_1 F_1, G_2 F_2); \iHom^\bullet(G_1, G_2) \otimes \iHom^\bullet(F_1, F_2) → \Hom^\bullet_{ \iHom(\mathcal{D}, \mathcal{E}) \otimes \iHom(\mathcal{C….","id-ID/chapter7-unit-091.tex:297; tikzcd mandiri"
"chapter7-unit-091-d006","chapter7-unit-091.tex",6,"Diagram kategori: \mathcal{C} → \mathcal{D} (F_1); \mathcal{C} → \mathcal{D}; \mathcal{D} → \mathcal{E} (G_1); \mathcal{D} → \mathcal{E}; \mathcal{E} ⇒ \mathcal{E} (\phi); \mathcal{E} ⇒ \mathcal{E} (\psi).","id-ID/chapter7-unit-091.tex:307; tikzcd mandiri"
"chapter7-unit-091-d007","chapter7-unit-091.tex",7,"Diagram kategori: \mathcal{C} → \mathcal{E} . (G_1 F_1); \mathcal{C} → \mathcal{E} .; \mathcal{E} . ⇒ \mathcal{E} . (\psi \phi).","id-ID/chapter7-unit-091.tex:311; tikzcd mandiri"
"chapter7-unit-092-d001","chapter7-unit-092.tex",1,"Diagram kategori: C \otimes C → C \otimes \munit (\identity \otimes \epsilon); C \otimes C → \munit \otimes C (\epsilon \otimes \identity); C → \munit \otimes C (\sim); C → C \otimes \munit (\sim); C → C \otimes C (\Delta).","id-ID/chapter7-unit-092.tex:39; tikzcd mandiri"
"chapter7-unit-092-d002","chapter7-unit-092.tex",2,"Diagram kategori: C \otimes (C \otimes C) → (C \otimes C) \otimes C (\sim); C \otimes C → (C \otimes C) \otimes C (\Delta \otimes \identity); C → C \otimes C (\Delta); C → C \otimes C . (\Delta); C \otimes C . → C \otimes (C \otimes C) (\identity \otimes \Delta).","id-ID/chapter7-unit-092.tex:43; tikzcd mandiri"
"chapter7-unit-092-d003","chapter7-unit-092.tex",3,"Diagram komutatif: C → C' (\phi); C → \munit (\epsilon); C' → \munit (\epsilon').","id-ID/chapter7-unit-092.tex:56; tikzcd mandiri"
"chapter7-unit-092-d004","chapter7-unit-092.tex",4,"Diagram komutatif: C \otimes C → C' \otimes C' (\phi \otimes \phi); C → C' . (\phi); C → C \otimes C (\Delta); C' . → C' \otimes C' (\Delta').","id-ID/chapter7-unit-092.tex:59; tikzcd mandiri"
"chapter7-unit-092-d005","chapter7-unit-092.tex",5,"Diagram komutatif: C \otimes M → \munit \otimes M (\epsilon \otimes \identity); M → C \otimes M (\rho); M → \munit \otimes M (\sim).","id-ID/chapter7-unit-092.tex:82; tikzcd mandiri"
"chapter7-unit-092-d006","chapter7-unit-092.tex",6,"Diagram komutatif: C \otimes (C \otimes M) → (C \otimes C) \otimes M (\sim); C \otimes M → (C \otimes C) \otimes M (\Delta \otimes \identity); M → C \otimes M (\rho); M → C \otimes M. (\rho); C \otimes M. → C \otimes (C \otimes M) (\identity \otimes \rho).","id-ID/chapter7-unit-092.tex:85; tikzcd mandiri"
"chapter7-unit-092-d007","chapter7-unit-092.tex",7,"Diagram kategori: A \otimes \munit → A (\mu(\identity \otimes \eta)); \munit \otimes A → A (\mu(\eta \otimes \identity)); C \otimes \munit → C; C \otimes \munit → A \otimes \munit (f \otimes \identity); C → A (f); \munit \otimes C → C; \munit \otimes C → \munit \otimes A (\identity \otimes f); C \o…","id-ID/chapter7-unit-092.tex:160; tikzcd mandiri"
"chapter7-unit-092-d008","chapter7-unit-092.tex",8,"Diagram TikZ dengan label atau simpul (braid-1-s)!0.5!(braid-1-e), A, M_1, M_2, $A$, $M_1$, $M_2$. Konteks: sedangkan di sini sebaliknya.}","id-ID/chapter7-unit-092.tex:359; tikzpicture mandiri"
"chapter7-unit-092-d009","chapter7-unit-092.tex",9,"Diagram TikZ dengan label atau simpul (braid-1-s)!0.5!(braid-1-e), A, M_1, M_2, $A$, $M_1$, $M_2$. Konteks: yang langsung terlihat.","id-ID/chapter7-unit-092.tex:384; tikzpicture mandiri"
"chapter7-unit-093-d001","chapter7-unit-093.tex",1,"Diagram komutatif: A \otimes M_1 \otimes M_2 → A \otimes A \otimes M_1 \otimes M_2 (\Delta \otimes \identity \otimes \identity); A \otimes M_1 \otimes M_2 → A \otimes M_2 \otimes M_1 (\identity \otimes c(M_1, M_2)); A \otimes A \otimes M_1 \otimes M_2 → A \otimes M_1 \otimes A \otimes M_2 (\identit…","id-ID/chapter7-unit-093.tex:42; tikzcd mandiri"
"chapter7-unit-093-d002","chapter7-unit-093.tex",2,"Diagram komutatif: A \otimes A → A (\mu); A \otimes A → A \otimes A (S \otimes \identity_A); A \otimes A → A \otimes A (\identity_A \otimes S); A → A \otimes A (\Delta); A → A (\eta\epsilon).","id-ID/chapter7-unit-093.tex:74; tikzcd mandiri"
"chapter7-unit-093-d003","chapter7-unit-093.tex",3,"Diagram kategori: \Hom(A', A') → \Hom(A, A') (g \mapsto gf).","id-ID/chapter7-unit-093.tex:111; tikzcd mandiri"
"chapter7-unit-093-d004","chapter7-unit-093.tex",4,"Diagram kategori: \Hom(A, A) → \Hom(A, A') (h \mapsto fh).","id-ID/chapter7-unit-093.tex:113; tikzcd mandiri"
"chapter7-unit-094-d001","chapter7-unit-094.tex",1,"Diagram komutatif: T → T^2 (\eta T); T → T (\identity); T^2 → T (\mu); T → T^2 (T\eta).","id-ID/chapter7-unit-094.tex:38; tikzcd mandiri"
"chapter7-unit-094-d002","chapter7-unit-094.tex",2,"Diagram kategori: T^3 → T^2 (\mu T); T^3 → T^2 (T\mu); T^2 → T. (\mu).","id-ID/chapter7-unit-094.tex:42; tikzcd mandiri"
"chapter7-unit-094-d003","chapter7-unit-094.tex",3,"Diagram komutatif: L^2 → L (\epsilon L); L^2 → L (L\epsilon); L → L (\identity); L → L^2 (\delta).","id-ID/chapter7-unit-094.tex:61; tikzcd mandiri"
"chapter7-unit-094-d004","chapter7-unit-094.tex",4,"Diagram kategori: L^2 → L^3 (\delta L); L^2 → L^3 (L\delta); L → L^2 (\delta).","id-ID/chapter7-unit-094.tex:65; tikzcd mandiri"
"chapter7-unit-094-d005","chapter7-unit-094.tex",5,"Diagram kategori: F: \mathcal{C} → \mathcal{D}: G; \mathcal{D}: G → F: \mathcal{C}.","id-ID/chapter7-unit-094.tex:79; tikzcd mandiri"
"chapter7-unit-094-d006","chapter7-unit-094.tex",6,"Diagram kategori: GF → GFGF (\eta GF); GF → GF; GFGF → GF (G\varepsilon F); GF → GFGF (GF\eta).","id-ID/chapter7-unit-094.tex:96; tikzcd mandiri"
"chapter7-unit-094-d007","chapter7-unit-094.tex",7,"Diagram kategori: GFGFGF → GFGF (G\varepsilon FGF); GFGFGF → GFGF (GFG\varepsilon F); GFGF → GF (G\varepsilon F).","id-ID/chapter7-unit-094.tex:104; tikzcd mandiri"
"chapter7-unit-094-d008","chapter7-unit-094.tex",8,"Diagram komutatif: \mathcal{C} → \mathcal{D} (F); \mathcal{D} → \mathcal{C} (G); \mathcal{D} → \mathcal{D}; \mathcal{C} ⇒ \mathcal{C} (\varepsilon).","id-ID/chapter7-unit-094.tex:110; tikzcd mandiri"
"chapter7-unit-094-d009","chapter7-unit-094.tex",9,"Diagram komutatif: T^2 (M) → T(M) (Ta); T^2 (M) → T(M) (\mu_M); T(M) → M (a).","id-ID/chapter7-unit-094.tex:132; tikzcd mandiri"
"chapter7-unit-094-d010","chapter7-unit-094.tex",10,"Diagram komutatif: M → T(M) (\eta_M); M → M . (\identity_M); T(M) → M . (a).","id-ID/chapter7-unit-094.tex:135; tikzcd mandiri"
"chapter7-unit-094-d011","chapter7-unit-094.tex",11,"Diagram komutatif: T(M) → M (a); T(M) → T(M') (Tf); M → M' . (f); T(M') → M' . (a').","id-ID/chapter7-unit-094.tex:144; tikzcd mandiri"
